hour,Coal_MW,Nuclear_MW,NGCC_MW,NGCT_MW,NGCC_with_CCS_MW,Hydro_MW,Onshore_Wind_MW,Solar_MW,Battery_discharge_MW,Battery_charge_MW,Battery_SOC_MWh,NSE_MW,Load_MW
1047,0.0,0.0,0.0,0.0,0.0,1783.07,40067.51,15041.59,0.0,17391.17,63849.25,0.0,39501
1048,0.0,0.0,0.0,0.0,0.0,1783.07,40067.51,12963.92,0.0,14423.49,77118.86,0.0,40391
1049,0.0,0.0,0.0,0.0,0.0,1783.07,41055.43,108.51,0.0,0.0,77118.86,0.0,42947
1050,0.0,0.0,0.0,0.0,0.0,1783.07,44950.51,7.01,0.0,1000.58,78039.39,0.0,45740
1051,0.0,0.0,0.0,0.0,0.0,1783.07,44950.51,0.0,28.43,0.0,78008.49,0.0,46762
1052,0.0,0.0,0.0,0.0,0.0,0.0,24981.0,0.0,20000.0,0.0,56269.36,0.0,44981
1053,0.0,0.0,0.0,0.0,0.0,1783.07,42113.93,0.0,0.0,0.0,56269.36,0.0,43897
1054,0.0,0.0,0.0,0.0,0.0,1783.07,44387.95,0.0,0.0,3429.01,59424.05,0.0,42742
1055,0.0,0.0,0.0,0.0,0.0,1783.07,44950.51,0.0,0.0,5703.57,64671.34,0.0,41030
1056,0.0,0.0,0.0,0.0,0.0,1783.07,40067.51,0.0,0.0,2333.57,66818.23,0.0,39517
1057,0.0,0.0,0.0,0.0,0.0,0.0,44950.51,0.0,0.0,6880.51,73148.29,0.0,38070
1058,0.0,0.0,0.0,0.0,0.0,0.0,44950.51,0.0,0.0,7447.51,80000.0,0.0,37503
1059,0.0,0.0,0.0,0.0,0.0,0.0,37644.0,0.0,0.0,0.0,80000.0,0.0,37644
1060,0.0,0.0,0.0,0.0,0.0,1783.07,35954.93,0.0,0.0,0.0,80000.0,0.0,37738
1061,0.0,0.0,0.0,0.0,0.0,0.0,38179.0,0.0,0.0,0.0,80000.0,0.0,38179
1062,0.0,2267.76,0.0,0.0,0.0,1783.07,35577.17,0.0,0.0,0.0,80000.0,0.0,39628
1063,0.0,7114.84,0.0,0.0,0.0,1783.07,31312.75,0.0,2305.34,0.0,77494.19,0.0,42516
1064,0.0,11961.92,0.0,0.0,0.0,1783.07,27403.48,0.0,4280.53,0.0,72841.44,0.0,45429
1065,0.0,15672.91,0.0,0.0,0.0,1783.07,23833.93,4040.1,0.0,0.0,72841.44,0.0,45330
1066,0.0,13463.51,0.0,0.0,0.0,1783.07,20588.64,8403.79,0.0,0.0,72841.44,0.0,44239
1067,0.0,12582.26,0.0,0.0,0.0,1783.07,18597.64,10240.03,0.0,0.0,72841.44,0.0,43203
1068,0.0,12779.37,0.0,0.0,0.0,1783.07,17652.19,10047.38,0.0,0.0,72841.44,0.0,42262
1069,0.0,8689.03,0.0,0.0,0.0,1783.07,16739.33,13947.36,545.22,0.0,72248.81,0.0,41704
1070,0.0,9694.16,0.0,0.0,0.0,1783.07,15858.5,14140.14,0.0,251.86,72480.52,0.0,41224
1071,0.0,14541.24,0.0,0.0,0.0,1783.07,12644.0,19806.04,0.0,8173.34,80000.0,0.0,40601
1072,0.0,19388.31,0.0,0.0,0.0,1783.07,8685.83,3759.46,7794.33,0.0,71527.91,0.0,41411
1073,0.0,19388.31,0.0,0.0,4895.62,1783.07,5654.16,1939.82,10603.02,0.0,60002.89,0.0,44264
1074,0.0,19388.31,0.0,0.0,4691.82,1783.07,4828.13,176.27,16390.4,0.0,42187.24,0.0,47258
1075,0.0,19388.31,0.0,0.0,13032.82,1783.07,5654.16,0.0,8393.64,0.0,33063.72,0.0,48252
1076,0.0,19388.31,0.0,0.0,8341.01,1783.07,8119.55,0.0,9873.06,0.0,22332.13,0.0,47505
1077,0.0,19388.31,0.0,0.0,0.0,1783.07,11214.04,0.0,13527.58,0.0,7628.24,0.0,45913
1078,0.0,19388.31,0.0,0.0,8341.01,1783.07,14190.63,0.0,523.99,0.0,7058.69,0.0,44227
1079,0.0,19388.31,0.0,0.0,0.0,1783.07,14190.63,0.0,6493.99,0.0,0.0,0.0,41856
1080,0.0,19388.31,0.0,0.0,5298.18,1783.07,13402.44,0.0,0.0,0.0,0.0,0.0,39872
1081,0.0,19388.31,0.0,0.0,1924.5,1783.07,15009.12,0.0,0.0,0.0,0.0,0.0,38105
1082,0.0,17991.08,0.0,0.0,0.0,1783.07,19576.27,0.0,0.0,1951.42,1795.3,0.0,37399
1083,0.0,13144.0,0.0,0.0,0.0,1783.07,27403.48,0.0,0.0,5099.55,6486.89,0.0,37231
1084,0.0,13144.0,0.0,0.0,0.0,1783.07,35577.17,0.0,0.0,13439.24,18850.99,0.0,37065
1085,0.0,10119.09,0.0,0.0,0.0,1783.07,38625.05,0.0,0.0,13075.21,30880.18,0.0,37452
1086,0.0,5272.01,0.0,0.0,0.0,1783.07,40212.19,0.0,0.0,8486.27,38687.55,0.0,38781
1087,0.0,10119.09,0.0,0.0,0.0,1783.07,37080.24,0.0,0.0,7152.4,45267.75,0.0,41830
1088,0.0,13144.0,0.0,0.0,0.0,1783.07,31312.75,0.0,0.0,1396.82,46552.82,0.0,44843
1089,0.0,17991.08,0.0,0.0,0.0,1783.07,27403.48,125.22,0.0,2088.85,48474.57,0.0,45214
1090,0.0,19388.31,0.0,0.0,0.0,1783.07,26176.65,327.46,0.0,4308.48,52438.37,0.0,43367
1091,0.0,19388.31,0.0,0.0,0.0,1783.07,26176.65,3070.32,0.0,8235.35,60014.89,0.0,42183
1092,0.0,19388.31,0.0,0.0,0.0,1783.07,24986.99,1146.4,0.0,6034.77,65566.87,0.0,41270
1093,0.0,19388.31,0.0,0.0,0.0,1783.07,22716.9,3698.02,0.0,7186.3,72178.27,0.0,40400
1094,0.0,19388.31,0.0,0.0,0.0,1783.07,21635.33,4262.24,0.0,7270.95,78867.54,0.0,39798
1095,0.0,14541.24,0.0,0.0,0.0,1783.07,20588.64,3723.99,0.0,1230.93,80000.0,0.0,39406
1096,0.0,16201.95,0.0,0.0,0.0,1783.07,18597.64,3402.34,0.0,0.0,80000.0,0.0,39985
1097,0.0,19388.31,0.0,0.0,3782.08,1783.07,15858.5,1681.04,0.0,0.0,80000.0,0.0,42493
1098,0.0,19388.31,0.0,0.0,5181.88,1783.07,13402.44,124.59,5926.71,0.0,73557.93,0.0,45807
1099,0.0,19388.31,0.0,0.0,13032.82,1783.07,10541.38,0.0,1823.41,0.0,71575.96,0.0,46569
1100,0.0,19388.31,0.0,0.0,13032.82,1783.07,8685.83,0.0,2383.96,0.0,68984.69,0.0,45274
1101,0.0,19388.31,0.0,0.0,13032.82,1783.07,8685.83,0.0,688.96,0.0,68235.82,0.0,43579
1102,0.0,19388.31,0.0,0.0,10848.44,1783.07,9896.18,0.0,0.0,0.0,68235.82,0.0,41916
1103,0.0,19388.31,0.0,0.0,7177.58,1783.07,11214.04,0.0,0.0,0.0,68235.82,0.0,39563
1104,0.0,19388.31,0.0,0.0,4803.58,1783.07,11214.04,0.0,0.0,0.0,68235.82,0.0,37189
1105,0.0,19388.31,0.0,0.0,3873.23,1783.07,10541.38,0.0,0.0,0.0,68235.82,0.0,35586
1106,0.0,19388.31,0.0,0.0,4527.77,1783.07,9277.85,0.0,0.0,0.0,68235.82,0.0,34977
1107,0.0,19388.31,0.0,0.0,4043.77,1783.07,9277.85,0.0,0.0,0.0,68235.82,0.0,34493
1108,0.0,19388.31,0.0,0.0,3957.77,1783.07,9277.85,0.0,0.0,0.0,68235.82,0.0,34407
1109,0.0,19388.31,0.0,0.0,2946.23,1783.07,10541.38,0.0,0.0,0.0,68235.82,0.0,34659
1110,0.0,19388.31,0.0,0.0,3375.58,1783.07,11214.04,0.0,0.0,0.0,68235.82,0.0,35761
1111,0.0,19388.31,0.0,0.0,5701.58,1783.07,11214.04,0.0,0.0,0.0,68235.82,0.0,38087
1112,0.0,19388.31,0.0,0.0,7704.19,1783.07,11914.72,61.71,0.0,0.0,68235.82,0.0,40852
1113,0.0,19388.31,0.0,0.0,6798.06,1783.07,12644.0,1320.56,0.0,0.0,68235.82,0.0,41934
1114,0.0,19388.31,0.0,0.0,2389.02,1783.07,15009.12,2866.48,0.0,0.0,68235.82,0.0,41436
1115,0.0,19388.31,0.0,0.0,0.0,1783.07,15858.5,6396.29,0.0,3180.16,71161.57,0.0,40246
1116,0.0,19388.31,0.0,0.0,0.0,1783.07,15009.12,5476.99,0.0,2133.49,73124.39,0.0,39524
1117,0.0,19388.31,0.0,0.0,0.0,1783.07,13402.44,10477.19,0.0,6798.01,79378.56,0.0,38253
1118,0.0,19388.31,0.0,0.0,0.0,1783.07,10541.38,6952.72,0.0,675.48,80000.0,0.0,37990
1119,0.0,19388.31,0.0,0.0,5501.12,1783.07,8685.83,3062.66,0.0,0.0,80000.0,0.0,38421
1120,0.0,19388.31,0.0,0.0,7299.79,1783.07,8685.83,2616.0,0.0,0.0,80000.0,0.0,39773
1121,0.0,19388.31,0.0,0.0,10815.12,1783.07,8119.55,1361.95,0.0,0.0,80000.0,0.0,41468
1122,0.0,19388.31,0.0,0.0,13032.82,1783.07,7061.9,125.19,1474.7,0.0,78397.07,0.0,42866
1123,0.0,19388.31,0.0,0.0,6063.23,1783.07,6100.34,0.0,9504.05,0.0,68066.58,0.0,42839
1124,0.0,19388.31,0.0,0.0,13032.82,1783.07,4447.15,0.0,2874.65,0.0,64941.96,0.0,41526
1125,0.0,19388.31,0.0,0.0,13032.82,1783.07,2573.58,0.0,3537.22,0.0,61097.16,0.0,40315
1126,0.0,19388.31,0.0,0.0,13032.82,1783.07,1489.34,0.0,2861.46,0.0,57986.88,0.0,38555
1127,0.0,19388.31,0.0,0.0,13032.82,1783.07,1159.73,0.0,983.06,0.0,56918.33,0.0,36347
1128,0.0,19388.31,0.0,0.0,11523.31,1783.07,1675.31,0.0,0.0,0.0,56918.33,0.0,34370
1129,0.0,19388.31,0.0,0.0,9066.04,1783.07,2573.58,0.0,0.0,0.0,56918.33,0.0,32811
1130,0.0,19388.31,0.0,0.0,8720.04,1783.07,2573.58,0.0,0.0,0.0,56918.33,0.0,32465
1131,0.0,19388.31,0.0,0.0,8270.04,1783.07,2573.58,0.0,0.0,0.0,56918.33,0.0,32015
1132,0.0,19388.31,0.0,0.0,8289.04,1783.07,2573.58,0.0,0.0,0.0,56918.33,0.0,32034
1133,0.0,19388.31,0.0,0.0,9040.91,1783.07,2324.71,0.0,0.0,0.0,56918.33,0.0,32537
1134,0.0,19388.31,0.0,0.0,10617.2,1783.07,2092.42,0.0,0.0,0.0,56918.33,0.0,33881
1135,0.0,19388.31,0.0,0.0,13032.82,1783.07,1675.31,0.0,1381.49,0.0,55416.71,0.0,37261
1136,0.0,19388.31,0.0,0.0,13032.82,1783.07,1489.34,62.03,3334.42,0.0,51792.34,0.0,39090
1137,0.0,19388.31,0.0,0.0,13032.82,1783.07,1317.67,1150.98,3630.14,0.0,47846.53,0.0,40303
1138,0.0,19388.31,0.0,0.0,13032.82,1783.07,0.0,2481.83,4795.97,0.0,42633.52,0.0,41482
1139,0.0,19388.31,0.0,0.0,13032.82,1783.07,0.0,3904.84,2673.95,0.0,39727.05,0.0,40783
1140,0.0,19388.31,0.0,0.0,12394.92,1783.07,0.0,8042.69,0.0,0.0,39727.05,0.0,41609
1141,0.0,19388.31,0.0,0.0,13032.82,1783.07,0.0,5300.83,2936.96,0.0,36534.7,0.0,42442
1142,0.0,19388.31,0.0,0.0,13032.82,1783.07,0.0,8231.14,61.66,0.0,36467.69,0.0,42497
1143,0.0,19388.31,0.0,0.0,13032.82,1783.07,0.0,3100.52,5047.27,0.0,30981.52,0.0,42352
1144,0.0,19388.31,0.0,0.0,9417.81,1783.07,0.0,11766.81,0.0,0.0,30981.52,0.0,42356
1145,0.0,19388.31,0.0,0.0,13032.82,1783.07,0.0,6549.6,2885.2,0.0,27845.43,0.0,43639
1146,0.0,19388.31,0.0,0.0,13032.82,1783.07,0.0,772.39,9829.41,0.0,17161.29,0.0,44806
1147,0.0,19388.31,0.0,0.0,13032.82,1783.07,1876.14,0.0,8958.66,0.0,7423.62,0.0,45039
1148,0.0,19388.31,0.0,0.0,13032.82,1783.07,4447.15,0.0,5787.65,0.0,1132.7,0.0,44439
1149,0.0,19388.31,0.0,0.0,13032.82,1783.07,8685.83,0.0,584.96,0.0,496.87,0.0,43475
1150,0.0,19388.31,0.0,0.0,8501.9,1783.07,11914.72,0.0,0.0,0.0,496.87,0.0,41588
1151,0.0,19388.31,0.0,0.0,5639.62,1783.07,12644.0,0.0,0.0,0.0,496.87,0.0,39455
1152,0.0,19388.31,0.0,0.0,0.0,1783.07,15858.5,0.0,457.12,0.0,0.0,0.0,37487
1153,0.0,14541.24,0.0,0.0,0.0,1783.07,20588.64,0.0,0.0,530.94,488.47,0.0,36382
1154,0.0,13144.0,0.0,0.0,0.0,1783.07,20588.64,0.0,0.0,95.71,576.52,0.0,35420
1155,0.0,13896.66,0.0,0.0,0.0,1783.07,19576.27,0.0,0.0,0.0,576.52,0.0,35256
1156,0.0,13144.0,0.0,0.0,0.0,1783.07,20588.64,0.0,0.0,316.71,867.89,0.0,35199
1157,0.0,10112.01,0.0,0.0,0.0,1783.07,23833.93,0.0,0.0,0.0,867.89,0.0,35729
1158,0.0,7935.45,0.0,0.0,0.0,1783.07,27403.48,0.0,0.0,0.0,867.89,0.0,37122
1159,0.0,9072.87,0.0,0.0,0.0,1783.07,28668.06,0.0,0.0,0.0,867.89,0.0,39524
1160,0.0,11769.9,0.0,0.0,0.0,1783.07,28668.06,225.9,0.0,641.93,1458.46,0.0,41805
1161,0.0,7475.04,0.0,0.0,0.0,1783.07,28668.06,3665.04,1341.79,0.0,0.0,0.0,42933
1162,0.0,2627.96,0.0,0.0,0.0,1783.07,31312.75,7207.22,0.0,0.0,0.0,0.0,42931
1163,0.0,0.0,0.0,0.0,0.0,608.8,32694.0,29252.2,0.0,20000.0,18400.0,0.0,42555
1164,0.0,0.0,0.0,0.0,0.0,0.0,29367.49,32776.51,0.0,20000.0,36800.0,0.0,42144
1165,0.0,0.0,0.0,0.0,0.0,1783.07,22716.9,34794.53,0.0,17221.49,52643.77,0.0,42073
1166,0.0,0.0,0.0,0.0,0.0,1783.07,16739.33,33646.68,0.0,10959.07,62726.12,0.0,41210
1167,0.0,4847.08,0.0,0.0,0.0,1783.07,10351.92,29848.51,0.0,6628.57,68824.41,0.0,40202
1168,0.0,9694.16,0.0,0.0,0.0,1783.07,17652.19,23247.97,0.0,12147.38,80000.0,0.0,40230
1169,0.0,14541.24,0.0,0.0,0.0,0.0,18597.64,8357.12,0.0,0.0,80000.0,0.0,41496
1170,0.0,19388.31,0.0,0.0,759.52,1783.07,17652.19,1951.97,1466.94,0.0,78405.5,0.0,43002
1171,0.0,19388.31,0.0,0.0,639.99,1783.07,16739.33,0.0,5916.3,0.0,71974.73,0.0,44467
1172,0.0,19388.31,0.0,0.0,8980.99,1783.07,14190.63,0.0,0.0,0.0,71974.73,0.0,44343
1173,0.0,19388.31,0.0,0.0,9839.62,1783.07,12644.0,0.0,0.0,0.0,71974.73,0.0,43655
1174,0.0,19388.31,0.0,0.0,9728.58,1783.07,11214.04,0.0,0.0,0.0,71974.73,0.0,42114
1175,0.0,19388.31,0.0,0.0,9787.77,1783.07,9277.85,0.0,0.0,0.0,71974.73,0.0,40237
1176,0.0,19388.31,0.0,0.0,9078.19,1783.07,7578.43,0.0,0.0,0.0,71974.73,0.0,37828
1177,0.0,19388.31,0.0,0.0,8556.22,1783.07,6569.4,0.0,0.0,0.0,71974.73,0.0,36297
1178,0.0,19388.31,0.0,0.0,8023.28,1783.07,6100.34,0.0,0.0,0.0,71974.73,0.0,35295
1179,0.0,19388.31,0.0,0.0,7629.28,1783.07,6100.34,0.0,0.0,0.0,71974.73,0.0,34901
1180,0.0,19388.31,0.0,0.0,6396.22,1783.07,6569.4,0.0,0.0,0.0,71974.73,0.0,34137
1181,0.0,19388.31,0.0,0.0,6477.22,1783.07,6569.4,0.0,0.0,0.0,71974.73,0.0,34218
1182,0.0,19388.31,0.0,0.0,8006.46,1783.07,5654.16,0.0,0.0,0.0,71974.73,0.0,34832
1183,0.0,19388.31,0.0,0.0,10311.47,1783.07,4447.15,0.0,0.0,0.0,71974.73,0.0,35930
1184,0.0,19388.31,0.0,0.0,12542.4,1783.07,3746.37,148.85,0.0,0.0,71974.73,0.0,37609
1185,0.0,19388.31,0.0,0.0,12109.04,1783.07,2839.61,2425.97,0.0,0.0,71974.73,0.0,38546
1186,0.0,19388.31,0.0,0.0,10040.84,1783.07,2324.71,5214.07,0.0,0.0,71974.73,0.0,38751
1187,0.0,19388.31,0.0,0.0,6077.28,1783.07,1675.31,9781.04,0.0,0.0,71974.73,0.0,38705
1188,0.0,19388.31,0.0,0.0,1490.34,1783.07,1317.67,15207.6,0.0,0.0,71974.73,0.0,39187
1189,0.0,19388.31,0.0,0.0,4144.68,1783.07,1489.34,12376.6,0.0,0.0,71974.73,0.0,39182
1190,0.0,19388.31,0.0,0.0,199.31,1783.07,1675.31,15638.01,0.0,0.0,71974.73,0.0,38684
1191,0.0,19388.31,0.0,0.0,2464.64,1783.07,1675.31,2693.84,10646.83,0.0,60402.09,0.0,38652
1192,0.0,19388.31,0.0,0.0,10805.65,1783.07,1159.73,5951.24,0.0,0.0,60402.09,0.0,39088
1193,0.0,19388.31,0.0,0.0,9463.42,1783.07,0.0,9885.2,0.0,0.0,60402.09,0.0,40520
1194,0.0,19388.31,0.0,0.0,4691.82,1783.07,0.0,1101.36,16065.45,0.0,42939.65,0.0,43030
1195,0.0,19388.31,0.0,0.0,13032.82,1783.07,0.0,0.0,10707.8,0.0,31300.74,0.0,44912
1196,0.0,19388.31,0.0,0.0,13032.82,1783.07,1159.73,0.0,8621.06,0.0,21930.02,0.0,43985
1197,0.0,19388.31,0.0,0.0,13032.82,1783.07,1489.34,0.0,6907.46,0.0,14421.92,0.0,42601
1198,0.0,19388.31,0.0,0.0,13032.82,1783.07,1876.14,0.0,5007.66,0.0,8978.81,0.0,41088
1199,0.0,19388.31,0.0,0.0,13032.82,1783.07,2092.42,0.0,3400.38,0.0,5282.75,0.0,39697
1200,0.0,19388.31,0.0,0.0,13032.82,1783.07,2324.71,0.0,1191.09,0.0,3988.08,0.0,37720
1201,0.0,19388.31,0.0,0.0,12963.2,1783.07,2092.42,0.0,0.0,0.0,3988.08,0.0,36227
1202,0.0,19388.31,0.0,0.0,11824.2,1783.07,2092.42,0.0,0.0,0.0,3988.08,0.0,35088
1203,0.0,19388.31,0.0,0.0,11003.91,1783.07,2324.71,0.0,0.0,0.0,3988.08,0.0,34500
1204,0.0,19388.31,0.0,0.0,10279.04,1783.07,2573.58,0.0,0.0,0.0,3988.08,0.0,34024
1205,0.0,19388.31,0.0,0.0,10478.04,1783.07,2573.58,0.0,0.0,0.0,3988.08,0.0,34223
1206,0.0,19388.31,0.0,0.0,10658.04,1783.07,2573.58,0.0,0.0,0.0,3988.08,0.0,34403
1207,0.0,19388.31,0.0,0.0,10973.25,1783.07,3123.37,0.0,0.0,0.0,3988.08,0.0,35268
1208,0.0,19388.31,0.0,0.0,10884.15,1783.07,3425.44,813.03,0.0,0.0,3988.08,0.0,36294
1209,0.0,19388.31,0.0,0.0,2686.21,1783.07,2839.61,10460.3,52.49,0.0,3931.03,0.0,37210
1210,0.0,19388.31,0.0,0.0,11027.22,1783.07,2324.71,3320.69,0.0,0.0,3931.03,0.0,37844
1211,0.0,19388.31,0.0,0.0,8618.38,1783.07,2092.42,5740.82,0.0,0.0,3931.03,0.0,37623
1212,0.0,19388.31,0.0,0.0,8341.01,1783.07,1876.14,1895.93,3616.55,0.0,0.0,0.0,36901
1213,0.0,18100.54,0.0,0.0,0.0,1783.07,1317.67,31908.17,0.0,16383.45,15072.78,0.0,36726
1214,0.0,19388.31,0.0,0.0,0.0,1783.07,0.0,30600.16,0.0,15680.54,29498.88,0.0,36091
1215,0.0,19388.31,0.0,0.0,0.0,1783.07,0.0,26743.64,0.0,12656.02,41142.41,0.0,35259
1216,0.0,19388.31,0.0,0.0,0.0,1783.07,0.0,20542.27,0.0,6240.65,46883.81,0.0,35473
1217,0.0,19388.31,0.0,0.0,2774.71,1783.07,1159.73,11806.18,0.0,0.0,46883.81,0.0,36912
1218,0.0,19388.31,0.0,0.0,4563.81,1783.07,1876.14,1841.86,9424.81,0.0,36639.46,0.0,38878
1219,0.0,19388.31,0.0,0.0,12904.82,1783.07,2573.58,0.0,3658.22,0.0,32663.13,0.0,40308
1220,0.0,19388.31,0.0,0.0,13032.82,1783.07,3123.37,0.0,2616.42,0.0,29819.19,0.0,39944
1221,0.0,19388.31,0.0,0.0,4691.82,1783.07,3425.44,0.0,9275.37,0.0,19737.27,0.0,38564
1222,0.0,19388.31,0.0,0.0,13032.82,1783.07,2839.61,0.0,136.18,0.0,19589.25,0.0,37180
1223,0.0,19388.31,0.0,0.0,12555.91,1783.07,2324.71,0.0,0.0,0.0,19589.25,0.0,36052
1224,0.0,19388.31,0.0,0.0,11558.48,1783.07,1876.14,0.0,0.0,0.0,19589.25,0.0,34606
1225,0.0,19388.31,0.0,0.0,10698.31,1783.07,1675.31,0.0,0.0,0.0,19589.25,0.0,33545
1226,0.0,19388.31,0.0,0.0,8341.01,1783.07,1876.14,0.0,1383.47,0.0,18085.47,0.0,32772
1227,0.0,19388.31,0.0,0.0,0.0,1783.07,2324.71,0.0,8996.91,0.0,8306.22,0.0,32493
1228,0.0,19388.31,0.0,0.0,7593.25,1783.07,3123.37,0.0,0.0,0.0,8306.22,0.0,31888
1229,0.0,19388.31,0.0,0.0,6493.47,1783.07,4447.15,0.0,0.0,0.0,8306.22,0.0,32112
1230,0.0,19388.31,0.0,0.0,4667.72,1783.07,7061.9,0.0,0.0,0.0,8306.22,0.0,32901
1231,0.0,19388.31,0.0,0.0,3203.44,1783.07,9896.18,0.0,0.0,0.0,8306.22,0.0,34271
1232,0.0,19388.31,0.0,0.0,0.0,1783.07,8685.83,391.13,5383.66,0.0,2454.42,0.0,35632
1233,0.0,19388.31,0.0,0.0,2949.16,1783.07,6569.4,5634.06,0.0,0.0,2454.42,0.0,36324
1234,0.0,19388.31,0.0,0.0,704.79,1783.07,8119.55,6391.28,0.0,0.0,2454.42,0.0,36387
1235,0.0,19388.31,0.0,0.0,0.0,1783.07,12644.0,17179.6,0.0,14880.98,16144.92,0.0,36114
1236,0.0,17847.85,0.0,0.0,0.0,1783.07,15858.5,19711.58,0.0,20000.0,34544.92,0.0,35201
1237,0.0,16052.41,0.0,0.0,0.0,1783.07,16739.33,20441.19,0.0,20000.0,52944.92,0.0,35016
1238,0.0,19388.31,0.0,0.0,0.0,1783.07,15858.5,6258.32,0.0,8498.2,60763.26,0.0,34790
1239,0.0,19388.31,0.0,0.0,0.0,1783.07,16739.33,7208.41,0.0,10326.12,70263.29,0.0,34793
1240,0.0,19388.31,0.0,0.0,0.0,1783.07,14190.63,9053.41,0.0,8644.42,78216.15,0.0,35771
1241,0.0,19388.31,0.0,0.0,340.65,1783.07,11214.04,4848.93,0.0,0.0,78216.15,0.0,37575
1242,0.0,19388.31,0.0,0.0,0.0,1783.07,9277.85,733.37,8733.4,0.0,68723.33,0.0,39916
1243,0.0,19388.31,0.0,0.0,0.0,1783.07,9277.85,0.0,10273.77,0.0,57556.19,0.0,40723
1244,0.0,19388.31,0.0,0.0,8341.01,1783.07,9277.85,0.0,1040.76,0.0,56424.93,0.0,39831
1245,0.0,19388.31,0.0,0.0,9117.79,1783.07,8685.83,0.0,0.0,0.0,56424.93,0.0,38975
1246,0.0,19388.31,0.0,0.0,1701.33,1783.07,7061.9,0.0,7926.38,0.0,47809.3,0.0,37861
1247,0.0,19388.31,0.0,0.0,10042.34,1783.07,5230.28,0.0,0.0,0.0,47809.3,0.0,36444
1248,0.0,19388.31,0.0,0.0,8880.49,1783.07,4828.13,0.0,0.0,0.0,47809.3,0.0,34880
1249,0.0,19388.31,0.0,0.0,8297.87,1783.07,4086.75,0.0,0.0,0.0,47809.3,0.0,33556
1250,0.0,19388.31,0.0,0.0,7933.18,1783.07,3425.44,0.0,0.0,0.0,47809.3,0.0,32530
1251,0.0,19388.31,0.0,0.0,7356.25,1783.07,3746.37,0.0,0.0,0.0,47809.3,0.0,32274
1252,0.0,19388.31,0.0,0.0,7404.87,1783.07,4086.75,0.0,0.0,0.0,47809.3,0.0,32663
1253,0.0,19388.31,0.0,0.0,8507.25,1783.07,3746.37,0.0,0.0,0.0,47809.3,0.0,33425
1254,0.0,19388.31,0.0,0.0,10494.04,1783.07,2573.58,0.0,0.0,0.0,47809.3,0.0,34239
1255,0.0,19388.31,0.0,0.0,2153.03,1783.07,2324.71,0.0,11406.88,0.0,35410.52,0.0,37056
1256,0.0,19388.31,0.0,0.0,10494.04,1783.07,1876.14,232.75,6551.69,0.0,28289.11,0.0,40326
1257,0.0,19388.31,0.0,0.0,13032.82,1783.07,0.0,2505.94,4596.85,0.0,23292.53,0.0,41307
1258,0.0,19388.31,0.0,0.0,13032.82,1783.07,0.0,4659.33,2768.46,0.0,20283.33,0.0,41632
1259,0.0,19388.31,0.0,0.0,10080.03,1783.07,0.0,7296.81,3074.78,0.0,16941.18,0.0,41623
1260,0.0,19388.31,0.0,0.0,1739.02,1783.07,2092.42,16622.18,0.0,0.0,16941.18,0.0,41625
1261,0.0,19388.31,0.0,0.0,0.0,1783.07,5230.28,20368.69,0.0,5311.35,21827.62,0.0,41459
1262,0.0,19388.31,0.0,0.0,0.0,1783.07,8119.55,20011.99,0.0,7407.92,28642.9,0.0,41895
1263,0.0,19388.31,0.0,0.0,0.0,1783.07,10541.38,12911.43,0.0,2180.19,30648.68,0.0,42444
1264,0.0,19388.31,0.0,0.0,0.0,1783.07,12644.0,15262.9,0.0,6101.28,36261.85,0.0,42977
1265,0.0,19388.31,0.0,0.0,0.0,1783.07,14190.63,8652.02,0.0,387.03,36617.92,0.0,43627
1266,0.0,19388.31,0.0,0.0,5235.08,1783.07,15858.5,1748.04,0.0,0.0,36617.92,0.0,44013
1267,0.0,19388.31,0.0,0.0,4582.43,1783.07,17652.19,0.0,0.0,0.0,36617.92,0.0,43406
1268,0.0,19388.31,0.0,0.0,4683.29,1783.07,16739.33,0.0,0.0,0.0,36617.92,0.0,42594
1269,0.0,19388.31,0.0,0.0,7613.62,1783.07,12644.0,0.0,0.0,0.0,36617.92,0.0,41429
1270,0.0,19388.31,0.0,0.0,9726.79,1783.07,8685.83,0.0,0.0,0.0,36617.92,0.0,39584
1271,0.0,19388.31,0.0,0.0,9238.22,1783.07,6569.4,0.0,0.0,0.0,36617.92,0.0,36979
1272,0.0,19388.31,0.0,0.0,897.22,1783.07,6100.34,0.0,6010.07,0.0,30085.24,0.0,34179
1273,0.0,19388.31,0.0,0.0,5652.28,1783.07,6100.34,0.0,0.0,0.0,30085.24,0.0,32924
1274,0.0,19388.31,0.0,0.0,4842.22,1783.07,6569.4,0.0,0.0,0.0,30085.24,0.0,32583
1275,0.0,19388.31,0.0,0.0,3980.72,1783.07,7061.9,0.0,0.0,0.0,30085.24,0.0,32214
1276,0.0,19388.31,0.0,0.0,3977.72,1783.07,7061.9,0.0,0.0,0.0,30085.24,0.0,32211
1277,0.0,19388.31,0.0,0.0,4582.72,1783.07,7061.9,0.0,0.0,0.0,30085.24,0.0,32816
1278,0.0,19388.31,0.0,0.0,6489.72,1783.07,7061.9,0.0,0.0,0.0,30085.24,0.0,34723
1279,0.0,19388.31,0.0,0.0,8585.19,1783.07,7578.43,0.0,0.0,0.0,30085.24,0.0,37335
1280,0.0,19388.31,0.0,0.0,244.18,1783.07,7061.9,1234.99,10936.55,0.0,18197.69,0.0,40649
